timestamp,gen_time,sel_time,tx_time,rx_time,status
0.0,0.07066728573035626,151.02587013429917,151.02687013429917,151.19687013429916,TX
0.35,0.7447479468314192,158.44304471138875,158.44404471138876,158.61404471138874,TX
0.7,0.9056553540993548,154.91722061768027,154.91822061768028,155.08822061768026,TX
1.0499999999999998,1.2284564731696226,155.41704813310318,155.41804813310318,155.58804813310317,TX
1.4,1.6765890234692447,158.9412151708429,158.9422151708429,159.1122151708429,TX
1.75,2.000985625539999,157.43089406639518,157.4318940663952,157.60189406639518,TX
2.0999999999999996,2.3101464317316953,157.16328053751906,157.16428053751906,157.33428053751905,TX
2.4499999999999997,2.466109503483391,155.08974141567919,155.0907414156792,155.26074141567918,TX
2.8,3.0784004176504247,153.88563757743512,153.88663757743512,154.0566375774351,TX
3.15,3.2326204042134905,160.44413252294558,160.44513252294558,160.61513252294557,TX
3.5,3.8413885737621234,157.4305713047753,157.4315713047753,157.6015713047753,TX
3.8499999999999996,4.228552173017032,158.1148669614194,158.1158669614194,158.2858669614194,TX
4.199999999999999,4.513811901635446,160.65204415359815,160.65304415359816,160.82304415359815,TX
4.55,4.868527417121128,163.38268674815677,163.38368674815678,163.55368674815676,TX
4.8999999999999995,5.101424437229084,,,,PENDING_AT_END
5.25,5.500985054963344,,,,PENDING_AT_END
5.6,5.819766462287687,,,,PENDING_AT_END
5.949999999999999,5.967325376852054,,,,PENDING_AT_END
6.3,6.438162098244242,,,,PENDING_AT_END
6.6499999999999995,6.687394086239663,,,,PENDING_AT_END
7.0,7.187145870719576,,,,PENDING_AT_END
7.35,7.693726258684512,,,,PENDING_AT_END
7.699999999999999,8.038216028130105,,,,PENDING_AT_END
8.049999999999999,8.447513757785122,,,,PENDING_AT_END
8.399999999999999,8.471178172871774,,,,PENDING_AT_END
8.75,8.78860241823445,,,,PENDING_AT_END
9.1,9.275405377398643,,,,PENDING_AT_END
9.45,9.609800427936268,,,,PENDING_AT_END
9.799999999999999,9.913467947339806,,,,PENDING_AT_END
10.149999999999999,10.19423318990443,,,,PENDING_AT_END
10.5,10.660936625661098,,,,PENDING_AT_END
10.85,10.983685844914712,,,,PENDING_AT_END
11.2,11.522904520162978,,,,PENDING_AT_END
11.549999999999999,11.769421803734145,,,,PENDING_AT_END
11.899999999999999,11.92346413451546,,,,PENDING_AT_END
12.25,12.563448615105578,,,,PENDING_AT_END
12.6,12.80896669109171,,,,PENDING_AT_END
12.95,12.97978589761409,,,,PENDING_AT_END
13.299999999999999,13.57380954943971,,,,PENDING_AT_END
13.649999999999999,13.971969136200059,,,,PENDING_AT_END
14.0,14.170931103927348,,,,PENDING_AT_END
14.35,14.69920965482172,,,,PENDING_AT_END
14.7,14.951686936778515,,,,PENDING_AT_END
15.049999999999999,15.394859534075175,,,,PENDING_AT_END
15.399999999999999,15.697648319357512,,,,PENDING_AT_END
15.749999999999998,15.775201377775806,,,,PENDING_AT_END
16.099999999999998,16.15791878959273,,,,PENDING_AT_END
16.45,16.49252425061538,,,,PENDING_AT_END
16.799999999999997,16.854688943491112,,,,PENDING_AT_END
17.15,17.36576784843976,,,,PENDING_AT_END
17.5,17.85510593588132,,,,PENDING_AT_END
17.849999999999998,17.97316986556687,,,,PENDING_AT_END
18.2,18.519003654989913,,,,PENDING_AT_END
18.549999999999997,18.85692580387824,,,,PENDING_AT_END
18.9,18.994566996465927,,,,PENDING_AT_END
19.25,19.43434084299843,,,,PENDING_AT_END
19.599999999999998,19.724575085982554,,,,PENDING_AT_END
19.95,20.295326006078394,,,,PENDING_AT_END
20.299999999999997,20.41406427474721,,,,PENDING_AT_END
20.65,20.878374430239568,,,,PENDING_AT_END
21.0,21.277874219078278,,,,PENDING_AT_END
21.349999999999998,21.440915792470744,,,,PENDING_AT_END
21.7,21.958627040412463,,,,PENDING_AT_END
22.049999999999997,22.278150921826125,,,,PENDING_AT_END
22.4,22.602389800594764,,,,PENDING_AT_END
22.75,23.031122711683686,,,,PENDING_AT_END
23.099999999999998,23.166774565982895,,,,PENDING_AT_END
23.45,23.841523614663434,,,,PENDING_AT_END
23.799999999999997,24.02502248020567,,,,PENDING_AT_END
24.15,24.236730698864363,,,,PENDING_AT_END
24.5,24.764326020838425,,,,PENDING_AT_END
24.849999999999998,25.1431818379972,,,,PENDING_AT_END
25.2,25.482515334068697,,,,PENDING_AT_END
25.549999999999997,25.774787735282416,,,,PENDING_AT_END
25.9,25.936558721111027,,,,PENDING_AT_END
26.25,26.43797458319858,,,,PENDING_AT_END
26.599999999999998,26.70692418569814,,,,PENDING_AT_END
26.95,27.272853785232666,,,,PENDING_AT_END
27.299999999999997,27.34240930469155,,,,PENDING_AT_END
27.65,27.965038013692357,,,,PENDING_AT_END
