session,stamp_ns,robot,est_x,est_y,vicon_x,vicon_y
HWS-117-BACS,0,limo01,4.9660467064839855,5.0,5.0,5.0
HWS-117-BACS,0,limo02,5.0,5.0,5.0,5.0
HWS-117-BACS,100000000,limo01,4.904577203289609,5.0,5.01,5.0
HWS-117-BACS,100000000,limo02,5.01,5.0,5.01,5.0
HWS-117-BACS,200000000,limo01,4.890620701845785,5.0,5.02,5.0
HWS-117-BACS,200000000,limo02,5.02,5.0,5.02,5.0
HWS-117-BACS,300000000,limo01,5.4650678313445775,5.0,5.03,5.0
HWS-117-BACS,300000000,limo02,5.03,5.0,5.03,5.0
HWS-117-BACS,400000000,limo01,5.292677176180949,5.0,5.04,5.0
HWS-117-BACS,400000000,limo02,5.04,5.0,5.04,5.0
HWS-117-BACS,500000000,limo01,5.3352933687476245,5.0,5.05,5.0
HWS-117-BACS,500000000,limo02,5.05,5.0,5.05,5.0
HWS-117-BACS,600000000,limo01,5.232407901292372,5.0,5.06,5.0
HWS-117-BACS,600000000,limo02,5.06,5.0,5.06,5.0
HWS-117-BACS,700000000,limo01,4.841368875952983,5.0,5.07,5.0
HWS-117-BACS,700000000,limo02,5.07,5.0,5.07,5.0
HWS-117-BACS,800000000,limo01,4.951118208408938,5.0,5.08,5.0
HWS-117-BACS,800000000,limo02,5.08,5.0,5.08,5.0
HWS-117-BACS,900000000,limo01,5.09190085642975,5.0,5.09,5.0
HWS-117-BACS,900000000,limo02,5.09,5.0,5.09,5.0
HWS-117-BACS,1000000000,limo01,5.759953406439286,5.0,5.1,5.0
HWS-117-BACS,1000000000,limo02,5.1,5.0,5.1,5.0
HWS-117-BACS,1100000000,limo01,4.969480295218633,5.0,5.11,5.0
HWS-117-BACS,1100000000,limo02,5.11,5.0,5.11,5.0
HWS-117-BACS,1200000000,limo01,5.097042423983423,5.0,5.12,5.0
HWS-117-BACS,1200000000,limo02,5.12,5.0,5.12,5.0
HWS-117-BACS,1300000000,limo01,4.820442499203793,5.0,5.13,5.0
