session,stamp_ns,robot,est_x,est_y,vicon_x,vicon_y
HWS-102-BACS,0,limo01,0.18914747692454592,-0.5414962264984513,0.0,0.0
HWS-102-BACS,0,limo02,-0.24201161634576374,0.14143622404279654,0.0,0.0
HWS-102-BACS,100000000,limo01,-0.07172405466848443,0.267116928365517,0.03,0.0
HWS-102-BACS,100000000,limo02,-0.012980342153399986,-0.17012703190662906,0.03,0.0
HWS-102-BACS,200000000,limo01,-0.19282498964404432,-0.47644360893770316,0.06,0.0
HWS-102-BACS,200000000,limo02,0.21284312640549524,0.5401939205655876,0.06,0.0
HWS-102-BACS,300000000,limo01,0.3162355941277551,0.34417113981868425,0.09,0.0
HWS-102-BACS,300000000,limo02,0.3365146387662791,0.07559311582735677,0.09,0.0
HWS-102-BACS,400000000,limo01,0.7248390016162546,-0.5630631351151757,0.12,0.0
HWS-102-BACS,400000000,limo02,0.02951597623794501,-0.45942186965826876,0.12,0.0
HWS-102-BACS,500000000,limo01,-0.2673685443169821,-0.2116897679514673,0.15,0.0
HWS-102-BACS,500000000,limo02,0.3731388804878285,-0.11659255099907745,0.15,0.0
HWS-102-BACS,600000000,limo01,0.08165801086961241,-0.005574300499439621,0.18,0.0
HWS-102-BACS,600000000,limo02,-0.11464969741222575,0.051801312030051935,0.18,0.0
HWS-102-BACS,700000000,limo01,0.17532167906769805,0.19510947594024683,0.21,0.0
HWS-102-BACS,700000000,limo02,0.42939402866318555,-0.39789400241776396,0.21,0.0
HWS-102-BACS,800000000,limo01,0.3967142960639455,0.23021492472229624,0.24,0.0
HWS-102-BACS,800000000,limo02,0.6456267092320223,0.09540593494723304,0.24,0.0
HWS-102-BACS,900000000,limo01,0.07509662569903267,-0.42636335261631925,0.27,0.0
HWS-102-BACS,900000000,limo02,-0.006609665774852669,-0.12846813436084384,0.27,0.0
HWS-102-BACS,1000000000,limo01,-0.1709393891724047,0.273045132554707,0.3,0.0
HWS-102-BACS,1000000000,limo02,0.26985408574168857,-0.1181604540446006,0.3,0.0
HWS-102-BACS,1100000000,limo01,-0.018507556792391355,-0.07935937169520949,0.33,0.0
HWS-102-BACS,1100000000,limo02,0.5194118480189412,0.25448437224330017,0.33,0.0
HWS-102-BACS,1200000000,limo01,0.11485470369126835,-0.015597295478958524,0.36,0.0
HWS-102-BACS,1200000000,limo02,0.7281863183870128,-0.1784995354376457,0.36,0.0
HWS-102-BACS,1300000000,limo01,0.19322211414550958,-0.040755565204897606,0.39,0.0
HWS-102-BACS,1300000000,limo02,0.5309620539691142,0.07704165993864008,0.39,0.0
HWS-102-BACS,1400000000,limo01,0.5597802535683137,0.12116309895924979,0.42,0.0
HWS-102-BACS,1400000000,limo02,0.2508511049994322,-0.23962853760736127,0.42,0.0
HWS-102-BACS,1500000000,limo01,0.08793588887050197,-0.34355019940156334,0.44999999999999996,0.0
