session,stamp_ns,robot,est_x,est_y,vicon_x,vicon_y
HWS-105-BACS,0,limo01,0.18700512403615616,0.5717701072716237,0.0,0.0
HWS-105-BACS,0,limo02,-0.13561206149532312,0.21008651547464857,0.0,0.0
HWS-105-BACS,100000000,limo01,0.2373551730951639,-0.30828867450652514,0.03,0.0
HWS-105-BACS,100000000,limo02,0.0014301164955814946,-0.6900644306969405,0.03,0.0
HWS-105-BACS,200000000,limo01,-0.1876235773607256,-0.14585327018940172,0.06,0.0
HWS-105-BACS,200000000,limo02,0.14431071742010199,0.3713815689410115,0.06,0.0
HWS-105-BACS,300000000,limo01,0.12343232502015244,-0.2938622500957925,0.09,0.0
HWS-105-BACS,300000000,limo02,0.49226618864010807,0.14795367913075747,0.09,0.0
HWS-105-BACS,400000000,limo01,0.5101782480667867,0.17617414551603133,0.12,0.0
HWS-105-BACS,400000000,limo02,0.271709007854414,-0.035687208628343875,0.12,0.0
HWS-105-BACS,500000000,limo01,-0.09388111464847088,0.05239508665713258,0.15,0.0
HWS-105-BACS,500000000,limo02,0.11087229630312923,-0.6661371846060573,0.15,0.0
HWS-105-BACS,600000000,limo01,0.3950276028721363,0.05581278101870715,0.18,0.0
HWS-105-BACS,600000000,limo02,0.509667257176654,-0.6015108795033689,0.18,0.0
HWS-105-BACS,700000000,limo01,0.010549772921290612,-0.4252455038269289,0.21,0.0
HWS-105-BACS,700000000,limo02,-0.30532901130773593,0.13380890571354936,0.21,0.0
HWS-105-BACS,800000000,limo01,-0.16477497327485818,0.12433526968825276,0.24,0.0
HWS-105-BACS,800000000,limo02,0.7964291432055977,0.27245893870223553,0.24,0.0
HWS-105-BACS,900000000,limo01,0.5488359419408096,-0.1667423302754388,0.27,0.0
HWS-105-BACS,900000000,limo02,0.6089334855086719,-0.17447366951626123,0.27,0.0
HWS-105-BACS,1000000000,limo01,0.17608748209610015,0.2492010811462524,0.3,0.0
HWS-105-BACS,1000000000,limo02,0.10835898361723792,0.28197812997976707,0.3,0.0
HWS-105-BACS,1100000000,limo01,0.1976664915777579,0.02910658424404903,0.33,0.0
HWS-105-BACS,1100000000,limo02,0.535012375929161,0.07921590315789692,0.33,0.0
HWS-105-BACS,1200000000,limo01,0.49921264073334093,-0.48537687933530277,0.36,0.0
HWS-105-BACS,1200000000,limo02,0.561391582834424,-0.2539671440375348,0.36,0.0
HWS-105-BACS,1300000000,limo01,0.2706376868533808,0.2731334115995763,0.39,0.0
HWS-105-BACS,1300000000,limo02,0.9002305924167626,-0.08864505992950099,0.39,0.0
HWS-105-BACS,1400000000,limo01,0.3031095105600318,0.1175341421577317,0.42,0.0
HWS-105-BACS,1400000000,limo02,0.11102322623903405,0.40074540016025456,0.42,0.0
HWS-105-BACS,1500000000,limo01,0.7549736806340401,-0.10696928478848933,0.44999999999999996,0.0
HWS-105-BACS,1500000000,limo02,0.5930174557775595,-0.05644846438740257,0.44999999999999996,0.0
HWS-105-BACS,1600000000,limo01,0.3051216895861462,-0.3487201380079414,0.48,0.0
HWS-105-BACS,1600000000,limo02,0.7048308507047248,0.07505776713428323,0.48,0.0
HWS-105-BACS,1700000000,limo01,0.7246721328838729,-0.19440608254239192,0.51,0.0
HWS-105-BACS,1700000000,limo02,0.8657836461621145,0.004604252092399082,0.51,0.0
HWS-105-BACS,1800000000,limo01,1.1292280817015885,-0.4607027402597386,0.54,0.0
HWS-105-BACS,1800000000,limo02,0.9433116129425582,0.01020903014536578,0.54,0.0
HWS-105-BACS,1900000000,limo01,0.8442733044734735,0.13360517419153364,0.57,0.0
HWS-105-BACS,1900000000,limo02,0.7501560820111033,-0.3080316937750628,0.57,0.0
HWS-105-BACS,2000000000,limo01,0.5030794503264692,-0.5432510766181109,0.6,0.0
HWS-105-BACS,2000000000,limo02,0.5095648055547388,-0.43817212083538987,0.6,0.0
