session,stamp_ns,robot,est_x,est_y,vicon_x,vicon_y
HWS-101-FIFO,0,limo01,5.176170537009091,5.0,5.0,5.0
HWS-101-FIFO,0,limo02,5.0,5.0,5.0,5.0
HWS-101-FIFO,100000000,limo01,5.333088416593457,5.0,5.01,5.0
HWS-101-FIFO,100000000,limo02,5.01,5.0,5.01,5.0
HWS-101-FIFO,200000000,limo01,5.011932611190032,5.0,5.02,5.0
HWS-101-FIFO,200000000,limo02,5.02,5.0,5.02,5.0
HWS-101-FIFO,300000000,limo01,5.239766940689483,5.0,5.03,5.0
HWS-101-FIFO,300000000,limo02,5.03,5.0,5.03,5.0
HWS-101-FIFO,400000000,limo01,5.274513441305797,5.0,5.04,5.0
HWS-101-FIFO,400000000,limo02,5.04,5.0,5.04,5.0
HWS-101-FIFO,500000000,limo01,5.168092219344992,5.0,5.05,5.0
HWS-101-FIFO,500000000,limo02,5.05,5.0,5.05,5.0
HWS-101-FIFO,600000000,limo01,5.1094116934008955,5.0,5.06,5.0
HWS-101-FIFO,600000000,limo02,5.06,5.0,5.06,5.0
HWS-101-FIFO,700000000,limo01,5.25232353584067,5.0,5.07,5.0
HWS-101-FIFO,700000000,limo02,5.07,5.0,5.07,5.0
HWS-101-FIFO,800000000,limo01,5.051043869905527,5.0,5.08,5.0
HWS-101-FIFO,800000000,limo02,5.08,5.0,5.08,5.0
HWS-101-FIFO,900000000,limo01,5.01339806140098,5.0,5.09,5.0
HWS-101-FIFO,900000000,limo02,5.09,5.0,5.09,5.0
HWS-101-FIFO,1000000000,limo01,5.2687781852099045,5.0,5.1,5.0
HWS-101-FIFO,1000000000,limo02,5.1,5.0,5.1,5.0
HWS-101-FIFO,1100000000,limo01,5.102554250952529,5.0,5.11,5.0
HWS-101-FIFO,1100000000,limo02,5.11,5.0,5.11,5.0
HWS-101-FIFO,1200000000,limo01,5.100341935861157,5.0,5.12,5.0
HWS-101-FIFO,1200000000,limo02,5.12,5.0,5.12,5.0
HWS-101-FIFO,1300000000,limo01,5.21794255895604,5.0,5.13,5.0
HWS-101-FIFO,1300000000,limo02,5.13,5.0,5.13,5.0
HWS-101-FIFO,1400000000,limo01,5.255772700254525,5.0,5.14,5.0
HWS-101-FIFO,1400000000,limo02,5.14,5.0,5.14,5.0
HWS-101-FIFO,1500000000,limo01,4.786228862123422,5.0,5.15,5.0
HWS-101-FIFO,1500000000,limo02,5.15,5.0,5.15,5.0
HWS-101-FIFO,1600000000,limo01,5.196027229076955,5.0,5.16,5.0
HWS-101-FIFO,1600000000,limo02,5.16,5.0,5.16,5.0
HWS-101-FIFO,1700000000,limo01,5.147298324443578,5.0,5.17,5.0
HWS-101-FIFO,1700000000,limo02,5.17,5.0,5.17,5.0
HWS-101-FIFO,1800000000,limo01,5.025517919700841,5.0,5.18,5.0
HWS-101-FIFO,1800000000,limo02,5.18,5.0,5.18,5.0
HWS-101-FIFO,1900000000,limo01,5.378764766997521,5.0,5.19,5.0
HWS-101-FIFO,1900000000,limo02,5.19,5.0,5.19,5.0
HWS-101-FIFO,2000000000,limo01,5.017254611022198,5.0,5.2,5.0
HWS-101-FIFO,2000000000,limo02,5.2,5.0,5.2,5.0
HWS-101-FIFO,2100000000,limo01,4.9421032929133055,5.0,5.21,5.0
HWS-101-FIFO,2100000000,limo02,5.21,5.0,5.21,5.0
HWS-101-FIFO,2200000000,limo01,5.367257450129129,5.0,5.22,5.0
HWS-101-FIFO,2200000000,limo02,5.22,5.0,5.22,5.0
HWS-101-FIFO,2300000000,limo01,5.073241640042191,5.0,5.23,5.0
HWS-101-FIFO,2300000000,limo02,5.23,5.0,5.23,5.0
HWS-101-FIFO,2400000000,limo01,5.399506873524799,5.0,5.24,5.0
HWS-101-FIFO,2400000000,limo02,5.24,5.0,5.24,5.0
HWS-101-FIFO,2500000000,limo01,5.290562510056727,5.0,5.25,5.0
HWS-101-FIFO,2500000000,limo02,5.25,5.0,5.25,5.0
HWS-101-FIFO,2600000000,limo01,5.124979058338707,5.0,5.26,5.0
HWS-101-FIFO,2600000000,limo02,5.26,5.0,5.26,5.0
HWS-101-FIFO,2700000000,limo01,4.611521806765716,5.0,5.27,5.0
