session,stamp_ns,robot,est_x,est_y,vicon_x,vicon_y
HWS-106-BACS+,0,limo01,-0.23653944820150427,-0.13351229076675286,0.0,0.0
HWS-106-BACS+,0,limo02,-0.13642251723399104,-0.17857579222447545,0.0,0.0
HWS-106-BACS+,100000000,limo01,-0.1795703712686641,-0.13466671010218992,0.03,0.0
HWS-106-BACS+,100000000,limo02,-0.15746200348060616,0.15729616860087475,0.03,0.0
HWS-106-BACS+,200000000,limo01,0.006771783754651463,-0.20699653557800135,0.06,0.0
HWS-106-BACS+,200000000,limo02,0.11449962096800606,-0.47189765926758886,0.06,0.0
HWS-106-BACS+,300000000,limo01,0.006110592062144177,-0.3374403237664108,0.09,0.0
HWS-106-BACS+,300000000,limo02,0.7056161071792874,0.21750896164799308,0.09,0.0
HWS-106-BACS+,400000000,limo01,-0.26496835751883213,0.15799757043222906,0.12,0.0
HWS-106-BACS+,400000000,limo02,0.5579240981455593,-0.01021469296760369,0.12,0.0
HWS-106-BACS+,500000000,limo01,0.06699595627734826,0.6176640362360397,0.15,0.0
HWS-106-BACS+,500000000,limo02,-0.06839697883772672,-0.14333703093092592,0.15,0.0
HWS-106-BACS+,600000000,limo01,0.24041411782929661,-0.5051140296976754,0.18,0.0
HWS-106-BACS+,600000000,limo02,0.098545261546623,-0.38978681256926523,0.18,0.0
HWS-106-BACS+,700000000,limo01,0.39998678949616684,-0.6073486776423692,0.21,0.0
HWS-106-BACS+,700000000,limo02,0.1569944183852722,-0.11039506072558995,0.21,0.0
HWS-106-BACS+,800000000,limo01,0.14345703711130509,0.1749927315788285,0.24,0.0
HWS-106-BACS+,800000000,limo02,0.5384546844565159,-0.07966799289879496,0.24,0.0
HWS-106-BACS+,900000000,limo01,0.5164729945659312,0.0666276529041023,0.27,0.0
HWS-106-BACS+,900000000,limo02,0.27640558837049106,0.10404730969638826,0.27,0.0
HWS-106-BACS+,1000000000,limo01,-0.12447633615289388,-0.005407874967762377,0.3,0.0
HWS-106-BACS+,1000000000,limo02,-0.033475225073199666,-0.08584002769416686,0.3,0.0
HWS-106-BACS+,1100000000,limo01,0.7117782438853251,-0.24755171091729233,0.33,0.0
HWS-106-BACS+,1100000000,limo02,-0.3189467957046392,-0.4246989823340729,0.33,0.0
HWS-106-BACS+,1200000000,limo01,0.47180071300400445,-0.13806936349248997,0.36,0.0
HWS-106-BACS+,1200000000,limo02,0.22032053734846632,-0.2094473598935507,0.36,0.0
HWS-106-BACS+,1300000000,limo01,0.2033895426894509,-0.10214856126905289,0.39,0.0
HWS-106-BACS+,1300000000,limo02,0.5998625768063902,0.3333811899518433,0.39,0.0
HWS-106-BACS+,1400000000,limo01,0.7974319682356532,-0.416982088634325,0.42,0.0
HWS-106-BACS+,1400000000,limo02,0.3528508914252761,-0.20782535847961048,0.42,0.0
HWS-106-BACS+,1500000000,limo01,0.1750137695274253,0.019859826902945205,0.44999999999999996,0.0
HWS-106-BACS+,1500000000,limo02,0.5761322620109373,-0.3366148261440407,0.44999999999999996,0.0
HWS-106-BACS+,1600000000,limo01,0.6748340076032604,0.0703096430485585,0.48,0.0
HWS-106-BACS+,1600000000,limo02,0.5111444256807143,-0.0019373068472656402,0.48,0.0
HWS-106-BACS+,1700000000,limo01,0.6005118720885029,-0.299139726101784,0.51,0.0
HWS-106-BACS+,1700000000,limo02,0.542116880293641,-0.4614092411635414,0.51,0.0
HWS-106-BACS+,1800000000,limo01,0.592463775936608,-0.18380393275828186,0.54,0.0
HWS-106-BACS+,1800000000,limo02,0.5247583346160085,-0.20148782555136896,0.54,0.0
HWS-106-BACS+,1900000000,limo01,0.9361912192892787,-0.18355687238366464,0.57,0.0
HWS-106-BACS+,1900000000,limo02,0.3194929366416429,-0.6030496744667668,0.57,0.0
HWS-106-BACS+,2000000000,limo01,0.535640138149906,0.010770429270966655,0.6,0.0
HWS-106-BACS+,2000000000,limo02,0.2351062991377711,-0.04951053233482194,0.6,0.0
HWS-106-BACS+,2100000000,limo01,0.4991767497754782,-0.027887393293323282,0.63,0.0
HWS-106-BACS+,2100000000,limo02,0.27939862997613835,-0.22115121721790704,0.63,0.0
HWS-106-BACS+,2200000000,limo01,0.5132567997382149,-0.063130675196412,0.66,0.0
HWS-106-BACS+,2200000000,limo02,0.6118358943271156,0.08546124942579728,0.66,0.0
HWS-106-BACS+,2300000000,limo01,0.5783866860118606,-0.1822642548180017,0.69,0.0
HWS-106-BACS+,2300000000,limo02,0.29723646571874085,0.31164994169589993,0.69,0.0
HWS-106-BACS+,2400000000,limo01,0.6571768608979528,0.1515800764524055,0.72,0.0
HWS-106-BACS+,2400000000,limo02,0.44987325643985315,0.10942872271991581,0.72,0.0
HWS-106-BACS+,2500000000,limo01,0.7216201749202483,0.26225614189220603,0.75,0.0
HWS-106-BACS+,2500000000,limo02,0.571031485683768,0.13173266490395305,0.75,0.0
HWS-106-BACS+,2600000000,limo01,1.067575881719844,-0.12574478667696184,0.78,0.0
HWS-106-BACS+,2600000000,limo02,0.6426534223020749,-0.27296502765152125,0.78,0.0
HWS-106-BACS+,2700000000,limo01,1.3469601748191804,0.1312796308477173,0.81,0.0
HWS-106-BACS+,2700000000,limo02,0.6614465485803676,-0.04375733436790329,0.81,0.0
HWS-106-BACS+,2800000000,limo01,1.0427728112705303,0.3498582900305287,0.84,0.0
HWS-106-BACS+,2800000000,limo02,0.5461603155297263,0.015052488989215995,0.84,0.0
HWS-106-BACS+,2900000000,limo01,0.654911900069638,0.04432410831682209,0.87,0.0
HWS-106-BACS+,2900000000,limo02,1.0443698929351657,-0.28485747835652564,0.87,0.0
HWS-106-BACS+,3000000000,limo01,1.2230068123463425,-0.0028515899555916096,0.8999999999999999,0.0
