timestamp,gen_time,sel_time,tx_time,rx_time,status
0.0,0.15393813580841936,157.7957428367741,157.79674283677411,157.9667428367741,TX
0.35,0.6297592556538479,150.86205430808982,150.86305430808983,151.03305430808982,TX
0.7,1.0754890020383814,158.82099335944423,158.82199335944424,158.99199335944422,TX
1.0499999999999998,1.2496951681234743,152.16611482878724,152.16711482878725,152.33711482878724,TX
1.4,1.4272791536504856,159.04072993666583,159.04172993666583,159.21172993666582,TX
1.75,2.0993856585741764,153.26437593347364,153.26537593347365,153.43537593347364,TX
2.0999999999999996,2.2286149745653745,156.9635196106126,156.9645196106126,157.13451961061259,TX
2.4499999999999997,2.525393809754918,152.46562615161494,152.46662615161495,152.63662615161493,TX
2.8,3.159463298960791,156.05611093407907,156.05711093407908,156.22711093407906,TX
3.15,3.1826168078226167,158.85228963067323,158.85328963067323,159.02328963067322,TX
3.5,3.5042459830458332,163.30639504784546,163.30739504784546,163.47739504784545,TX
3.8499999999999996,4.130324870862057,154.3270926939944,154.3280926939944,154.49809269399438,TX
4.199999999999999,4.542844675753505,162.17044348933388,162.17144348933388,162.34144348933387,TX
4.55,4.737250402571861,161.94394019598255,161.94494019598255,162.11494019598254,TX
4.8999999999999995,4.946853607684747,,,,PENDING_AT_END
5.25,5.26297178938813,,,,PENDING_AT_END
5.6,5.906553935004155,,,,PENDING_AT_END
5.949999999999999,6.044456136090879,,,,PENDING_AT_END
6.3,6.644375499752861,,,,PENDING_AT_END
6.6499999999999995,6.855564259193666,,,,PENDING_AT_END
7.0,7.121829821312728,,,,PENDING_AT_END
7.35,7.359055948967461,,,,PENDING_AT_END
7.699999999999999,7.890190214503464,,,,PENDING_AT_END
8.049999999999999,8.210473904210916,,,,PENDING_AT_END
8.399999999999999,8.402246663210619,,,,PENDING_AT_END
8.75,8.968629750756975,,,,PENDING_AT_END
9.1,9.146122993844473,,,,PENDING_AT_END
9.45,9.728385285808432,,,,PENDING_AT_END
9.799999999999999,9.857688555584732,,,,PENDING_AT_END
10.149999999999999,10.313365193877228,,,,PENDING_AT_END
10.5,10.505005537487069,,,,PENDING_AT_END
10.85,11.185554849355507,,,,PENDING_AT_END
11.2,11.42146410073412,,,,PENDING_AT_END
11.549999999999999,11.830729346217018,,,,PENDING_AT_END
11.899999999999999,12.035443409349213,,,,PENDING_AT_END
12.25,12.531384601862001,,,,PENDING_AT_END
12.6,12.835820185976553,,,,PENDING_AT_END
12.95,13.24626741872391,,,,PENDING_AT_END
13.299999999999999,13.446835649335783,,,,PENDING_AT_END
13.649999999999999,13.856767782391891,,,,PENDING_AT_END
14.0,14.174944879979158,,,,PENDING_AT_END
14.35,14.530126517291743,,,,PENDING_AT_END
14.7,14.855360965144186,,,,PENDING_AT_END
15.049999999999999,15.403330613635221,,,,PENDING_AT_END
15.399999999999999,15.7914829143903,,,,PENDING_AT_END
15.749999999999998,15.978423174130265,,,,PENDING_AT_END
16.099999999999998,16.233417848082798,,,,PENDING_AT_END
16.45,16.53595690509942,,,,PENDING_AT_END
16.799999999999997,17.09996506454749,,,,PENDING_AT_END
17.15,17.374179420895693,,,,PENDING_AT_END
17.5,17.818633686374568,,,,PENDING_AT_END
17.849999999999998,18.063901361382026,,,,PENDING_AT_END
18.2,18.25501192944785,,,,PENDING_AT_END
18.549999999999997,18.870152720380993,,,,PENDING_AT_END
18.9,19.153256855073998,,,,PENDING_AT_END
19.25,19.303655714415953,,,,PENDING_AT_END
19.599999999999998,19.783229584829353,,,,PENDING_AT_END
19.95,20.118399449227706,,,,PENDING_AT_END
20.299999999999997,20.5800933854266,,,,PENDING_AT_END
20.65,20.97661233609552,,,,PENDING_AT_END
21.0,21.352465367809017,,,,PENDING_AT_END
21.349999999999998,21.625308759230098,,,,PENDING_AT_END
21.7,21.914907501790434,,,,PENDING_AT_END
22.049999999999997,22.35127486110337,,,,PENDING_AT_END
22.4,22.468753189210645,,,,PENDING_AT_END
22.75,23.034539745973092,,,,PENDING_AT_END
23.099999999999998,23.392505117961573,,,,PENDING_AT_END
23.45,23.78296263599672,,,,PENDING_AT_END
23.799999999999997,23.953932902567566,,,,PENDING_AT_END
24.15,24.4469739170788,,,,PENDING_AT_END
24.5,24.508317778673934,,,,PENDING_AT_END
24.849999999999998,25.140234058457107,,,,PENDING_AT_END
25.2,25.336712890892077,,,,PENDING_AT_END
25.549999999999997,25.809060313854822,,,,PENDING_AT_END
25.9,26.182051502280004,,,,PENDING_AT_END
26.25,26.604551464854566,,,,PENDING_AT_END
26.599999999999998,26.73982047649979,,,,PENDING_AT_END
26.95,27.133241111542123,,,,PENDING_AT_END
27.299999999999997,27.570938034046783,,,,PENDING_AT_END
27.65,27.894184706874007,,,,PENDING_AT_END
28.0,28.184463479804748,,,,PENDING_AT_END
28.349999999999998,28.738530017353337,,,,PENDING_AT_END
28.7,28.81464687982638,,,,PENDING_AT_END
29.049999999999997,29.21788643396227,,,,PENDING_AT_END
29.4,29.669497533156623,,,,PENDING_AT_END
29.749999999999996,30.146533950523217,,,,PENDING_AT_END
30.099999999999998,30.436713128049657,,,,PENDING_AT_END
30.45,30.675775377191417,,,,PENDING_AT_END
30.799999999999997,31.100489547856874,,,,PENDING_AT_END
31.15,31.24949383969308,,,,PENDING_AT_END
31.499999999999996,31.856724079663213,,,,PENDING_AT_END
31.849999999999998,32.111020318286094,,,,PENDING_AT_END
32.199999999999996,32.338866843088745,,,,PENDING_AT_END
32.55,32.63054822069111,,,,PENDING_AT_END
