session,stamp_ns,robot,est_x,est_y,vicon_x,vicon_y
HWS-114-BACS,0,limo01,0.20221141609677865,0.3919975343839554,0.0,0.0
HWS-114-BACS,0,limo02,-0.014367693444074531,0.1315907922117789,0.0,0.0
HWS-114-BACS,100000000,limo01,-0.0008603217178785455,-0.5383800222321911,0.03,0.0
HWS-114-BACS,100000000,limo02,0.15596096478254573,-0.5776815337925049,0.03,0.0
HWS-114-BACS,200000000,limo01,-0.180218387162806,0.050847148454016125,0.06,0.0
HWS-114-BACS,200000000,limo02,-0.4959681947953976,-0.22531278075053615,0.06,0.0
HWS-114-BACS,300000000,limo01,0.276901666245412,0.5391664662395164,0.09,0.0
HWS-114-BACS,300000000,limo02,0.15584731364331744,0.16087155770495856,0.09,0.0
HWS-114-BACS,400000000,limo01,0.15832039033588557,0.028539533178817647,0.12,0.0
HWS-114-BACS,400000000,limo02,-0.21214834808516253,0.2425648672773767,0.12,0.0
HWS-114-BACS,500000000,limo01,0.5032907154541272,0.4163416471322502,0.15,0.0
HWS-114-BACS,500000000,limo02,0.5798660200218725,-0.18496362431398655,0.15,0.0
HWS-114-BACS,600000000,limo01,0.19057403892414732,-0.29568809074799923,0.18,0.0
HWS-114-BACS,600000000,limo02,-0.052365666954883566,0.0784849012821225,0.18,0.0
HWS-114-BACS,700000000,limo01,-0.014517567222965572,-0.25764822722674835,0.21,0.0
HWS-114-BACS,700000000,limo02,-0.02175028777181373,0.5714997143886075,0.21,0.0
HWS-114-BACS,800000000,limo01,0.4541510249077606,-0.40928789625942746,0.24,0.0
HWS-114-BACS,800000000,limo02,0.03735600364970773,-0.19772372036353994,0.24,0.0
HWS-114-BACS,900000000,limo01,0.36179037776775336,0.24173855604111352,0.27,0.0
HWS-114-BACS,900000000,limo02,0.31701722383253994,-0.518958576253097,0.27,0.0
HWS-114-BACS,1000000000,limo01,0.5364713603579916,0.0020018561355826655,0.3,0.0
HWS-114-BACS,1000000000,limo02,0.20583318353623453,0.04587252704379803,0.3,0.0
HWS-114-BACS,1100000000,limo01,0.35454644371353644,0.42307299718427505,0.33,0.0
HWS-114-BACS,1100000000,limo02,0.33384241019771566,0.16589892302799927,0.33,0.0
HWS-114-BACS,1200000000,limo01,-0.2863159022778763,0.2853091703604432,0.36,0.0
HWS-114-BACS,1200000000,limo02,0.34280703095813886,-0.4517804091979345,0.36,0.0
HWS-114-BACS,1300000000,limo01,0.4030050849670023,-0.17740786078856685,0.39,0.0
HWS-114-BACS,1300000000,limo02,0.0417835010841916,-0.3849169900634372,0.39,0.0
HWS-114-BACS,1400000000,limo01,0.664511662646078,-0.3205045931564567,0.42,0.0
HWS-114-BACS,1400000000,limo02,0.36398540142225644,-0.676156584784393,0.42,0.0
HWS-114-BACS,1500000000,limo01,0.3967979474846012,-0.4995513144245841,0.44999999999999996,0.0
HWS-114-BACS,1500000000,limo02,-0.09799650089842749,-0.21974577287583205,0.44999999999999996,0.0
HWS-114-BACS,1600000000,limo01,0.42715133423359,-0.06085686990519882,0.48,0.0
HWS-114-BACS,1600000000,limo02,0.7253582058951162,-0.17686600420381451,0.48,0.0
HWS-114-BACS,1700000000,limo01,0.08022437064518778,0.12393297582964188,0.51,0.0
HWS-114-BACS,1700000000,limo02,0.09190858914355882,-0.46978106453225926,0.51,0.0
HWS-114-BACS,1800000000,limo01,-0.08272667340573903,-0.4689956400801361,0.54,0.0
HWS-114-BACS,1800000000,limo02,1.0112346302877036,0.1779321743562809,0.54,0.0
HWS-114-BACS,1900000000,limo01,0.4194936373398815,0.20240855100464059,0.57,0.0
HWS-114-BACS,1900000000,limo02,0.4142582078728898,-0.18468798723846278,0.57,0.0
HWS-114-BACS,2000000000,limo01,0.6946813611464714,0.15975653180025787,0.6,0.0
HWS-114-BACS,2000000000,limo02,-0.06996367881140553,0.13294510744406288,0.6,0.0
HWS-114-BACS,2100000000,limo01,0.36535468625709977,0.13431318518459606,0.63,0.0
HWS-114-BACS,2100000000,limo02,0.5373521191275916,-0.027863342077278596,0.63,0.0
HWS-114-BACS,2200000000,limo01,0.8133249591303404,-0.06157344144231639,0.66,0.0
HWS-114-BACS,2200000000,limo02,0.8714357648741431,0.2333324968451942,0.66,0.0
HWS-114-BACS,2300000000,limo01,0.8030644703270937,0.03879496829192017,0.69,0.0
HWS-114-BACS,2300000000,limo02,0.6767504275882384,-0.2717838914608137,0.69,0.0
HWS-114-BACS,2400000000,limo01,0.5903970056157561,-0.24000620864206335,0.72,0.0
HWS-114-BACS,2400000000,limo02,0.35133127193593083,-0.13391775790217528,0.72,0.0
HWS-114-BACS,2500000000,limo01,0.5947117995058608,0.1784242879198505,0.75,0.0
HWS-114-BACS,2500000000,limo02,1.00021363442649,-0.012915487267414356,0.75,0.0
HWS-114-BACS,2600000000,limo01,0.7865313703522052,-0.11617273420324856,0.78,0.0
HWS-114-BACS,2600000000,limo02,0.332786128212453,0.1663153034980689,0.78,0.0
HWS-114-BACS,2700000000,limo01,1.1408172606747027,-0.34099149389993366,0.81,0.0
HWS-114-BACS,2700000000,limo02,0.48562683140047413,0.06359143057164164,0.81,0.0
HWS-114-BACS,2800000000,limo01,1.0684373033919718,-0.09966614537760496,0.84,0.0
HWS-114-BACS,2800000000,limo02,0.47321781318879913,-0.2272357791810266,0.84,0.0
HWS-114-BACS,2900000000,limo01,1.289957075801925,0.015673982051078242,0.87,0.0
HWS-114-BACS,2900000000,limo02,0.6050634743974554,-0.2508594125502209,0.87,0.0
HWS-114-BACS,3000000000,limo01,0.6902183588309663,-0.05002769404006298,0.8999999999999999,0.0
HWS-114-BACS,3000000000,limo02,0.8914352063530895,0.11947067788247823,0.8999999999999999,0.0
HWS-114-BACS,3100000000,limo01,1.1852571493818844,0.15334663679534458,0.9299999999999999,0.0
HWS-114-BACS,3100000000,limo02,1.1046070900909128,-0.3307124722343853,0.9299999999999999,0.0
HWS-114-BACS,3200000000,limo01,0.7464924601796207,-0.21224583631635932,0.96,0.0
HWS-114-BACS,3200000000,limo02,1.0038939598123193,-0.15751009765239746,0.96,0.0
HWS-114-BACS,3300000000,limo01,0.8877733268588238,0.05623276951983172,0.9899999999999999,0.0
HWS-114-BACS,3300000000,limo02,1.1383027374229806,-0.3970613475846371,0.9899999999999999,0.0
HWS-114-BACS,3400000000,limo01,0.8318495764833919,-0.20040293079873803,1.02,0.0
HWS-114-BACS,3400000000,limo02,1.3565805083543414,0.4188321266157483,1.02,0.0
HWS-114-BACS,3500000000,limo01,0.9035963372763149,-0.19122933781449672,1.05,0.0
HWS-114-BACS,3500000000,limo02,0.8827210437365026,-0.09462191025740906,1.05,0.0
HWS-114-BACS,3600000000,limo01,1.2463690587238896,-0.1696934051545005,1.08,0.0
HWS-114-BACS,3600000000,limo02,1.1308865915867414,-0.4245385159352217,1.08,0.0
HWS-114-BACS,3700000000,limo01,1.195651814085866,0.13375589490095074,1.11,0.0
HWS-114-BACS,3700000000,limo02,1.3177804016253454,-0.047237726966739536,1.11,0.0
HWS-114-BACS,3800000000,limo01,1.3636489128007756,-0.18248118923406476,1.14,0.0
HWS-114-BACS,3800000000,limo02,1.3739718065112285,0.19219579303718984,1.14,0.0
HWS-114-BACS,3900000000,limo01,1.2867930759243842,0.3382340710324614,1.17,0.0
HWS-114-BACS,3900000000,limo02,1.3730958686755785,0.007169020394596804,1.17,0.0
HWS-114-BACS,4000000000,limo01,1.637492442097024,0.43254650676575146,1.2,0.0
HWS-114-BACS,4000000000,limo02,1.3070844142087699,0.4659714537495737,1.2,0.0
HWS-114-BACS,4099999999,limo01,1.197517056880835,-0.02440025858311719,1.2299999999999998,0.0
HWS-114-BACS,4099999999,limo02,1.0974981552777219,-0.04146489736602905,1.2299999999999998,0.0
HWS-114-BACS,4200000000,limo01,0.8558558554205878,-0.5926043177322671,1.26,0.0
HWS-114-BACS,4200000000,limo02,1.295365223762257,-0.07990570084784296,1.26,0.0
HWS-114-BACS,4300000000,limo01,1.0078436791638135,-0.27765468465628573,1.2899999999999998,0.0
HWS-114-BACS,4300000000,limo02,1.4066672834671137,-0.16812714180686272,1.2899999999999998,0.0
HWS-114-BACS,4400000000,limo01,1.2364031297961393,-0.24916307281558706,1.32,0.0
HWS-114-BACS,4400000000,limo02,0.7611534167710347,0.14393236113417354,1.32,0.0
HWS-114-BACS,4500000000,limo01,1.0481423128988527,0.27325867503070383,1.3499999999999999,0.0
HWS-114-BACS,4500000000,limo02,1.3021363127596866,0.00610860950399817,1.3499999999999999,0.0
HWS-114-BACS,4600000000,limo01,1.2982759831753976,-0.023879709893403576,1.38,0.0
HWS-114-BACS,4600000000,limo02,1.4054106320606847,-0.4225653604995065,1.38,0.0
HWS-114-BACS,4700000000,limo01,1.4560456575254326,0.17061708323623756,1.41,0.0
HWS-114-BACS,4700000000,limo02,1.2978230832954292,-0.013534693356796072,1.41,0.0
HWS-114-BACS,4800000000,limo01,0.7343195634468322,0.12516732958636206,1.44,0.0
HWS-114-BACS,4800000000,limo02,0.815901862104232,-0.14688278635904534,1.44,0.0
HWS-114-BACS,4900000000,limo01,1.3593084106438584,0.32463164146287055,1.47,0.0
HWS-114-BACS,4900000000,limo02,1.628088837942519,0.13827034836496682,1.47,0.0
HWS-114-BACS,5000000000,limo01,1.7874120945977021,0.0849004923837471,1.5,0.0
HWS-114-BACS,5000000000,limo02,1.5178360515190998,-0.7185037055782952,1.5,0.0
HWS-114-BACS,5100000000,limo01,1.2974965835652312,-0.392554388305426,1.5299999999999998,0.0
HWS-114-BACS,5100000000,limo02,1.4830679812450205,0.12486164165357314,1.5299999999999998,0.0
HWS-114-BACS,5200000000,limo01,1.2698507292432344,-0.05839277233762976,1.56,0.0
HWS-114-BACS,5200000000,limo02,1.672544334314191,0.6003976581966839,1.56,0.0
HWS-114-BACS,5300000000,limo01,1.625770641027849,-0.07873984120958481,1.5899999999999999,0.0
HWS-114-BACS,5300000000,limo02,1.3572330819544787,-0.3451776003289142,1.5899999999999999,0.0
HWS-114-BACS,5400000000,limo01,1.9913122921346214,-0.43516454006558536,1.62,0.0
HWS-114-BACS,5400000000,limo02,2.0739565562396978,-0.11291767260981422,1.62,0.0
HWS-114-BACS,5500000000,limo01,1.5633658190284738,0.18203548542664863,1.65,0.0
HWS-114-BACS,5500000000,limo02,1.280475033700603,-0.15087480685416355,1.65,0.0
HWS-114-BACS,5600000000,limo01,1.1325369707488206,0.03389413668612953,1.68,0.0
HWS-114-BACS,5600000000,limo02,1.3262800703958497,-0.0439706854184526,1.68,0.0
HWS-114-BACS,5700000000,limo01,1.6348603760618658,-0.25298832270629207,1.71,0.0
HWS-114-BACS,5700000000,limo02,1.3118494898769133,-0.023910951102019153,1.71,0.0
HWS-114-BACS,5800000000,limo01,1.2858640784300575,-0.1406566766966163,1.74,0.0
HWS-114-BACS,5800000000,limo02,1.5709426079695965,0.031282998007421375,1.74,0.0
HWS-114-BACS,5900000000,limo01,1.4099361865760158,0.029393590286773987,1.77,0.0
HWS-114-BACS,5900000000,limo02,2.046987446864536,-0.08291431859406254,1.77,0.0
HWS-114-BACS,6000000000,limo01,2.111537789772464,-0.07237856219905861,1.7999999999999998,0.0
HWS-114-BACS,6000000000,limo02,2.068351394063295,-0.13252673428909667,1.7999999999999998,0.0
HWS-114-BACS,6100000000,limo01,1.7263444727155575,0.29306041810803907,1.8299999999999998,0.0
HWS-114-BACS,6100000000,limo02,1.5904209047794762,-0.15719757539435536,1.8299999999999998,0.0
HWS-114-BACS,6200000000,limo01,1.9583925870501946,-0.3296212252706993,1.8599999999999999,0.0
HWS-114-BACS,6200000000,limo02,1.1850041128371769,-0.05897686923300014,1.8599999999999999,0.0
HWS-114-BACS,6300000000,limo01,2.113516487432097,0.2531209132783218,1.89,0.0
HWS-114-BACS,6300000000,limo02,1.8359805303757908,0.47549803123655127,1.89,0.0
HWS-114-BACS,6400000000,limo01,1.4334715561937608,0.34637827252671316,1.92,0.0
HWS-114-BACS,6400000000,limo02,1.3039512230039825,0.1060360959914044,1.92,0.0
HWS-114-BACS,6500000000,limo01,2.5486471222279974,0.3066944555325206,1.95,0.0
HWS-114-BACS,6500000000,limo02,2.406195325021389,0.30813452848907663,1.95,0.0
HWS-114-BACS,6600000000,limo01,2.1405084585460963,0.09791508580873304,1.9799999999999998,0.0
